store_id,product_id,week,weekly_units_sold,weekly_units_ordered,avg_inventory_level,avg_price,avg_discount,holiday_promotion,lag_1_units_sold,lag_2_units_sold,lag_4_units_sold,rolling_4wk_avg,rolling_8wk_avg,rolling_4wk_std,week_over_week_change
S001,P0016,2023-01-02,1020,676,242.0,48.26142857142857,10.0,1,652.0,754.0,664.0,806.5,917.75,155.18913192187992,0.5644171779141105
S001,P0016,2023-01-09,611,818,254.57142857142856,49.044285714285714,12.857142857142858,1,1020.0,652.0,800.0,759.25,830.75,183.9372628552101,-0.40098039215686276
S001,P0016,2023-01-16,905,681,241.0,43.77857142857143,7.142857142857143,1,611.0,1020.0,754.0,797.0,805.5,197.49599152050314,0.48117839607201307
S001,P0016,2023-01-23,1454,539,400.4285714285714,60.41571428571428,7.857142857142857,1,905.0,611.0,652.0,997.5,857.5,349.68414319210984,0.6066298342541436
S001,P0016,2023-01-30,1118,806,334.42857142857144,61.77428571428572,10.0,1,1454.0,905.0,1020.0,1022.0,914.25,355.1760127035608,-0.2310866574965612
S001,P0016,2023-02-06,680,805,319.2857142857143,67.61285714285715,9.285714285714286,1,1118.0,1454.0,611.0,1039.25,899.25,329.29356203849477,-0.39177101967799643
S001,P0016,2023-02-13,676,846,195.42857142857144,67.77571428571429,12.142857142857142,1,680.0,1118.0,905.0,982.0,889.5,376.8819443804651,-0.00588235294117645
S001,P0016,2023-02-20,624,477,269.57142857142856,65.35,12.857142857142858,1,676.0,680.0,1454.0,774.5,886.0,230.41628993338693,-0.07692307692307687
S001,P0016,2023-02-27,1070,700,266.2857142857143,51.89428571428572,10.714285714285714,1,624.0,676.0,1118.0,762.5,892.25,206.580896180326,0.7147435897435896
S001,P0016,2023-03-06,837,666,233.28571428571428,65.47714285714287,15.714285714285714,1,1070.0,624.0,680.0,801.75,920.5,200.5066499312844,-0.21775700934579434
S001,P0016,2023-03-13,1298,1024,334.2857142857143,47.027142857142856,11.428571428571429,1,837.0,1070.0,676.0,957.25,969.625,291.16933790035876,0.5507765830346476
S001,P0016,2023-03-20,1576,719,346.85714285714283,45.294285714285714,10.714285714285714,1,1298.0,837.0,624.0,1195.25,984.875,315.99512127035547,0.2141756548536209
S001,P0016,2023-03-27,772,862,243.7142857142857,52.78285714285715,10.0,1,1576.0,1298.0,1070.0,1120.75,941.625,383.3235143669987,-0.5101522842639594
S001,P0016,2023-04-03,1077,571,354.7142857142857,66.35285714285715,8.571428571428571,1,772.0,1576.0,837.0,1180.75,991.25,340.4951052022138,0.39507772020725396
S001,P0016,2023-04-10,1399,915,290.85714285714283,56.03142857142857,9.285714285714286,1,1077.0,772.0,1298.0,1206.0,1081.625,355.50246131356107,0.2989786443825442
S001,P0016,2023-04-17,833,594,267.0,40.40571428571429,7.142857142857143,1,1399.0,1077.0,1576.0,1020.25,1107.75,284.81733912573975,-0.4045746962115797
S001,P0016,2023-04-24,808,893,289.42857142857144,62.87857142857143,9.285714285714286,1,833.0,1399.0,772.0,1029.25,1075.0,274.74882468659746,-0.03001200480192079
S001,P0016,2023-05-01,1081,793,263.1428571428572,51.3,10.0,1,808.0,833.0,1077.0,1030.25,1105.5,274.98772699886075,0.33787128712871284
S001,P0016,2023-05-08,524,938,227.7142857142857,31.514285714285712,5.714285714285714,1,1081.0,808.0,1399.0,811.5,1008.75,227.86033734139284,-0.5152636447733581
S001,P0016,2023-05-15,826,733,220.57142857142856,58.51857142857143,7.142857142857143,1,524.0,1081.0,833.0,809.75,915.0,227.6669716933047,0.5763358778625953
S001,P0016,2023-05-22,867,706,187.57142857142856,63.79571428571428,12.857142857142858,1,826.0,524.0,808.0,824.5,926.875,229.4202839041628,0.04963680387409197
S001,P0016,2023-05-29,501,719,253.57142857142856,60.31857142857143,7.142857142857143,1,867.0,826.0,1081.0,679.5,854.875,193.78768450721182,-0.4221453287197232
S001,P0016,2023-06-05,1043,776,293.7142857142857,59.48571428571428,10.0,1,501.0,867.0,524.0,809.25,810.375,226.03299906577064,1.0818363273453095
S001,P0016,2023-06-12,801,733,240.14285714285717,53.79857142857144,10.714285714285714,1,1043.0,501.0,826.0,803.0,806.375,225.76093550479453,-0.23202301054650043
S001,P0016,2023-06-19,965,661,307.1428571428572,49.43857142857143,11.428571428571429,1,801.0,1043.0,867.0,827.5,826.0,239.89650546294612,0.2047440699126093
S001,P0016,2023-06-26,887,992,243.14285714285717,66.38000000000001,13.571428571428571,1,965.0,801.0,501.0,924.0,801.75,103.82677881933927,-0.08082901554404143
S001,P0016,2023-07-03,1130,889,302.1428571428572,61.72714285714285,11.428571428571429,1,887.0,965.0,1043.0,945.75,877.5,139.90800548932143,0.27395715896279604
S001,P0016,2023-07-10,1692,965,360.7142857142857,37.22857142857144,12.142857142857142,1,1130.0,887.0,801.0,1168.5,985.75,363.40473304567735,0.4973451327433629
S001,P0016,2023-07-17,1193,902,268.1428571428572,45.90857142857143,13.571428571428571,1,1692.0,1130.0,965.0,1225.5,1026.5,337.82687874116823,-0.2949172576832151
S001,P0016,2023-07-24,650,1108,270.42857142857144,49.61571428571428,10.0,1,1193.0,1692.0,887.0,1166.25,1045.125,426.20681599430105,-0.45515507124895227
S001,P0016,2023-07-31,982,967,253.42857142857144,69.81857142857143,10.0,1,650.0,1193.0,1130.0,1129.25,1037.5,436.6977406246415,0.5107692307692309
S001,P0016,2023-08-07,381,588,153.85714285714286,54.45714285714286,5.714285714285714,1,982.0,650.0,1692.0,801.5,985.0,358.52707940498254,-0.6120162932790224
S001,P0016,2023-08-14,1296,886,219.8571428571429,48.24428571428571,3.571428571428572,1,381.0,982.0,1193.0,827.25,1026.375,397.5888789524509,2.4015748031496065
S001,P0016,2023-08-21,1159,669,318.2857142857143,67.14571428571428,10.714285714285714,1,1296.0,381.0,650.0,954.5,1060.375,403.3612937966821,-0.10570987654320985
S001,P0016,2023-08-28,603,666,282.1428571428572,49.05142857142857,10.0,1,1159.0,1296.0,982.0,859.75,994.5,437.79247366760427,-0.4797238999137188
S001,P0016,2023-09-04,998,790,243.8571428571429,48.94857142857143,12.857142857142858,1,603.0,1159.0,381.0,1014.0,907.75,299.847739138828,0.6550580431177446
S001,P0016,2023-09-11,1754,706,388.7142857142857,66.97571428571429,7.142857142857143,1,998.0,603.0,1296.0,1128.5,977.875,477.96826951866444,0.7575150300601203
S001,P0016,2023-09-18,903,1014,306.57142857142856,86.74285714285715,7.142857142857143,1,1754.0,998.0,1159.0,1064.5,1009.5,489.5225565112739,-0.4851767388825542
S001,P0016,2023-09-25,870,880,312.7142857142857,60.70428571428572,10.0,1,903.0,1754.0,603.0,1131.25,995.5,418.69748426917175,-0.03654485049833889
S001,P0016,2023-10-02,582,902,274.57142857142856,57.62571428571429,12.142857142857142,1,870.0,903.0,998.0,1027.25,1020.625,505.49604350578255,-0.3310344827586207
S001,P0016,2023-10-09,941,838,215.7142857142857,47.36571428571428,14.285714285714286,1,582.0,870.0,1754.0,824.0,976.25,163.9207125411551,0.6168384879725086
S001,P0016,2023-10-16,1205,792,328.42857142857144,61.91,10.714285714285714,1,941.0,582.0,903.0,899.5,982.0,256.078763924956,0.2805526036131776
S001,P0016,2023-10-23,1477,501,352.0,51.40571428571429,10.714285714285714,1,1205.0,941.0,870.0,1051.25,1091.25,381.773383915991,0.22572614107883826
S001,P0016,2023-10-30,1513,956,290.0,52.462857142857146,17.142857142857142,1,1477.0,1205.0,582.0,1284.0,1155.625,266.8207887952761,0.02437373053486791
S001,P0016,2023-11-06,613,706,201.57142857142856,47.941428571428574,11.428571428571429,1,1513.0,1477.0,941.0,1202.0,1013.0,416.0432669807312,-0.5948446794448117
S001,P0016,2023-11-13,871,805,316.0,59.13714285714286,10.714285714285714,1,613.0,1513.0,1205.0,1118.5,1009.0,447.56340332962884,0.42088091353996737
S001,P0016,2023-11-20,1086,714,351.7142857142857,35.66142857142857,8.571428571428571,1,871.0,613.0,1477.0,1020.75,1036.0,380.89926489821426,0.24684270952927667
S001,P0016,2023-11-27,483,891,159.28571428571428,51.40285714285714,5.0,1,1086.0,871.0,1513.0,763.25,1023.625,268.88209931740215,-0.5552486187845305
S001,P0016,2023-12-04,933,573,320.42857142857144,58.39,13.571428571428571,1,483.0,1086.0,613.0,843.25,1022.625,256.60134450154385,0.9316770186335404
S001,P0016,2023-12-11,1126,877,312.7142857142857,58.64,12.142857142857142,1,933.0,483.0,871.0,907.0,1012.75,294.64894366007826,0.20685959271168275
S001,P0016,2023-12-18,1377,605,324.42857142857144,60.65428571428571,8.571428571428571,1,1126.0,933.0,1086.0,979.75,1000.25,377.7753962343233,0.22291296625222023
S001,P0016,2023-12-25,1023,791,253.42857142857144,55.44714285714286,7.142857142857143,1,1377.0,1126.0,483.0,1114.75,939.0,191.79220526392615,-0.2570806100217865
S001,P0016,2024-01-01,13,189,74.0,40.61,10.0,1,1023.0,1377.0,933.0,884.75,864.0,599.8813077045603,-0.9872922776148583
S001,P0017,2022-02-14,995,693,311.42857142857144,44.43571428571429,12.857142857142858,1,1123.0,1439.0,1262.0,1072.75,974.75,292.9509344583151,-0.1139804096170971
S001,P0017,2022-02-21,1395,753,311.57142857142856,37.33714285714286,5.714285714285714,1,995.0,1123.0,734.0,1238.0,1097.75,213.95014995710252,0.40201005025125625
S001,P0017,2022-02-28,855,820,282.85714285714283,67.64714285714287,14.285714285714286,1,1395.0,995.0,1439.0,1092.0,1058.625,229.74478594010932,-0.3870967741935484
S001,P0017,2022-03-07,789,671,241.57142857142856,55.95857142857143,10.0,1,855.0,1395.0,1123.0,1008.5,1074.0,271.6044918627083,-0.07719298245614037
S001,P0017,2022-03-14,1107,738,366.1428571428572,51.94571428571429,12.142857142857142,1,789.0,855.0,995.0,1036.5,1054.625,275.49410157025136,0.4030418250950569
S001,P0017,2022-03-21,1065,673,315.1428571428572,51.544285714285714,10.714285714285714,1,1107.0,789.0,1395.0,954.0,1096.0,155.7305365045661,-0.03794037940379402
S001,P0017,2022-03-28,860,639,301.7142857142857,51.73285714285714,12.857142857142858,1,1065.0,1107.0,855.0,955.25,1023.625,154.6875883838131,-0.19248826291079812
S001,P0017,2022-04-04,1036,619,241.14285714285717,50.05571428571428,10.714285714285714,1,860.0,1065.0,789.0,1017.0,1012.75,108.64928286310342,0.20465116279069773
S001,P0017,2022-04-11,1073,678,271.7142857142857,58.78428571428572,8.571428571428571,1,1036.0,860.0,1107.0,1008.5,1022.5,100.26797428225355,0.03571428571428581
S001,P0017,2022-04-18,939,697,297.0,63.31714285714286,10.714285714285714,1,1073.0,1036.0,1065.0,977.0,965.5,96.3154539348004,-0.12488350419384897
S001,P0017,2022-04-25,909,915,249.8571428571429,44.471428571428575,6.428571428571429,1,939.0,1073.0,860.0,989.25,972.25,77.81334504226545,-0.03194888178913735
S001,P0017,2022-05-02,274,712,197.42857142857144,40.74,10.714285714285714,1,909.0,939.0,1036.0,798.75,907.875,357.02509248884263,-0.6985698569856986
S001,P0017,2022-05-09,942,860,235.8571428571429,44.06142857142857,7.142857142857143,1,274.0,909.0,1073.0,766.0,887.25,328.33824023406106,2.437956204379562
S001,P0017,2022-05-16,752,987,271.85714285714283,56.94857142857143,11.428571428571429,1,942.0,274.0,939.0,719.25,848.125,308.18974133910854,-0.20169851380042458
S001,P0017,2022-05-23,1071,857,348.1428571428572,36.69714285714286,2.857142857142857,1,752.0,942.0,909.0,759.75,874.5,349.3349634185886,0.42420212765957444
S001,P0017,2022-05-30,1108,614,297.7142857142857,72.66285714285713,7.142857142857143,1,1071.0,752.0,274.0,968.25,883.5,160.76976291164536,0.03454715219421112
S001,P0017,2022-06-06,795,642,225.0,50.675714285714285,12.142857142857142,1,1108.0,1071.0,942.0,931.5,848.75,183.90667923342713,-0.2824909747292419
S001,P0017,2022-06-13,595,823,206.28571428571428,51.09142857142857,10.714285714285714,1,795.0,1108.0,752.0,892.25,805.75,242.42851179952683,-0.2515723270440252
S001,P0017,2022-06-20,654,679,340.57142857142856,75.13285714285715,5.714285714285714,1,595.0,795.0,1071.0,788.0,773.875,229.24077589585434,0.09915966386554631
S001,P0017,2022-06-27,702,712,249.57142857142856,72.10142857142857,12.142857142857142,1,654.0,595.0,1108.0,686.5,827.375,84.5399313933953,0.07339449541284404
S001,P0017,2022-07-04,445,714,298.42857142857144,58.90714285714286,10.714285714285714,1,702.0,654.0,795.0,599.0,765.25,111.60346470129555,-0.3660968660968661
S001,P0017,2022-07-11,778,755,274.85714285714283,56.05428571428571,10.0,1,445.0,702.0,595.0,644.75,768.5,142.61691110570766,0.7483146067415731
S001,P0017,2022-07-18,583,881,265.42857142857144,74.02571428571427,6.428571428571429,1,778.0,445.0,654.0,627.0,707.5,145.4716467219643,-0.2506426735218509
S001,P0017,2022-07-25,755,608,247.42857142857144,51.33857142857143,2.857142857142857,1,583.0,778.0,702.0,640.25,663.375,156.5702717631926,0.2950257289879932
S001,P0017,2022-08-01,985,732,309.42857142857144,46.98571428571428,7.857142857142857,1,755.0,583.0,445.0,775.25,687.125,164.69441399148906,0.304635761589404
S001,P0017,2022-08-08,680,1044,277.1428571428572,66.40285714285714,12.142857142857142,1,985.0,755.0,778.0,750.75,697.75,171.3055262778563,-0.30964467005076146
S001,P0017,2022-08-15,816,969,305.57142857142856,63.84285714285714,10.714285714285714,1,680.0,985.0,583.0,809.0,718.0,129.84862982206107,0.19999999999999996
S001,P0017,2022-08-22,653,535,260.57142857142856,32.05428571428571,9.285714285714286,1,816.0,680.0,755.0,783.5,711.875,152.09755641254281,-0.19975490196078427
S001,P0017,2022-08-29,887,846,306.0,80.03999999999999,15.0,1,653.0,816.0,985.0,759.0,767.125,111.22050170719416,0.35834609494640124
S001,P0017,2022-09-05,429,816,248.42857142857144,51.75714285714286,4.285714285714286,1,887.0,653.0,680.0,696.25,723.5,203.32137943003758,-0.5163472378804961
S001,P0017,2022-09-12,886,1059,303.0,74.05142857142857,10.0,1,429.0,887.0,816.0,713.75,761.375,219.43772844856613,1.0652680652680653
S001,P0017,2022-09-19,792,908,289.42857142857144,54.26571428571429,5.714285714285714,1,886.0,429.0,653.0,748.5,766.0,217.60897653053436,-0.10609480812641081
S001,P0017,2022-09-26,686,930,333.42857142857144,46.92428571428571,8.571428571428571,1,792.0,886.0,887.0,698.25,728.625,197.21794205058183,-0.13383838383838387
S001,P0017,2022-10-03,1736,884,355.2857142857143,46.49,12.857142857142858,1,686.0,792.0,429.0,1025.0,860.625,480.9892583693181,1.5306122448979593
S001,P0017,2022-10-10,580,1089,319.1428571428572,78.28857142857143,12.857142857142858,1,1736.0,686.0,886.0,948.5,831.125,532.0861459074712,-0.6658986175115207
S001,P0017,2022-10-17,1150,794,281.42857142857144,64.81428571428572,10.714285714285714,1,580.0,1736.0,792.0,1038.0,893.25,527.072417541777,0.9827586206896552
S001,P0017,2022-10-24,883,808,297.1428571428572,58.66142857142857,10.714285714285714,1,1150.0,580.0,686.0,1087.25,892.75,491.2008245107087,-0.23217391304347823
S001,P0017,2022-10-31,934,736,268.42857142857144,48.35285714285715,13.571428571428571,1,883.0,1150.0,1736.0,886.75,955.875,234.97712654639395,0.05775764439411102
S001,P0017,2022-11-07,1254,881,276.57142857142856,52.16,12.857142857142858,1,934.0,883.0,580.0,1055.25,1001.875,175.92683138168562,0.34261241970021405
S001,P0017,2022-11-14,891,796,301.1428571428572,77.04714285714286,8.571428571428571,1,1254.0,934.0,1150.0,990.5,1014.25,177.08849012099395,-0.2894736842105263
S001,P0017,2022-11-21,879,697,226.42857142857144,58.151428571428575,7.857142857142857,1,891.0,1254.0,883.0,989.5,1038.375,177.90727922150919,-0.013468013468013518
S001,P0017,2022-11-28,869,855,195.14285714285717,66.40571428571428,15.0,1,879.0,891.0,934.0,973.25,930.0,187.38262993137874,-0.011376564277588153
S001,P0017,2022-12-05,916,808,248.57142857142856,49.69428571428572,13.571428571428571,1,869.0,879.0,1254.0,888.75,972.0,20.271079563424777,0.05408515535097824
S001,P0017,2022-12-12,675,803,229.8571428571429,64.07000000000001,5.714285714285714,1,916.0,869.0,891.0,834.75,912.625,108.40164512896794,-0.26310043668122274
S001,P0017,2022-12-19,589,597,246.14285714285717,42.044285714285714,4.285714285714286,0,675.0,916.0,879.0,762.25,875.875,155.63070605335793,-0.1274074074074074
S001,P0017,2022-12-26,963,850,291.1428571428572,50.44142857142857,7.142857142857143,1,589.0,675.0,869.0,785.75,879.5,181.98786589587056,0.634974533106961
S001,P0017,2023-01-02,954,732,338.85714285714283,58.98,12.857142857142858,1,963.0,589.0,916.0,795.25,842.0,191.78177702795443,-0.009345794392523366
S001,P0017,2023-01-09,885,836,367.7142857142857,59.097142857142856,10.0,1,954.0,963.0,675.0,847.75,841.25,175.98366401458978,-0.07232704402515722
S001,P0017,2023-01-16,787,729,298.85714285714283,66.33428571428571,7.857142857142857,1,885.0,954.0,589.0,897.25,829.75,81.34033439813254,-0.11073446327683611
S001,P0017,2023-01-23,1264,688,306.0,51.80428571428571,5.0,1,787.0,885.0,963.0,972.5,879.125,206.05905302445063,0.6060991105463787
S001,P0017,2023-01-30,725,792,249.0,59.32571428571429,13.571428571428571,1,1264.0,787.0,954.0,915.25,855.25,241.65040175151103,-0.42642405063291144
S001,P0017,2023-02-06,1204,742,324.7142857142857,48.701428571428565,8.571428571428571,1,725.0,1264.0,885.0,995.0,921.375,278.2121492674251,0.6606896551724137
S001,P0017,2023-02-13,1221,806,304.2857142857143,48.66857142857143,12.857142857142858,1,1204.0,725.0,787.0,1103.5,1000.375,253.59350675178317,0.014119601328903553
S001,P0017,2023-02-20,983,804,219.28571428571428,36.25571428571429,7.857142857142857,1,1221.0,1204.0,1264.0,1033.25,1002.875,232.34224038402206,-0.19492219492219487
S001,P0017,2023-02-27,1286,853,312.1428571428572,50.541428571428575,9.285714285714286,1,983.0,1221.0,725.0,1173.5,1044.375,131.82437811977988,0.30824008138351977
S001,P0017,2023-03-06,819,644,248.42857142857144,50.22285714285714,11.428571428571429,1,1286.0,983.0,1204.0,1077.25,1036.125,215.8832632079971,-0.3631415241057543
S001,P0017,2023-03-13,887,785,300.2857142857143,54.96,4.285714285714286,1,819.0,1286.0,1221.0,993.75,1048.625,206.121929934687,0.08302808302808296
S001,P0017,2023-03-20,1366,782,323.85714285714283,54.19285714285714,9.285714285714286,1,887.0,819.0,983.0,1089.5,1061.375,276.4302202485587,0.5400225479143179
S001,P0017,2023-03-27,991,805,228.42857142857144,73.52142857142857,10.0,1,1366.0,887.0,1286.0,1015.75,1094.625,243.97728719425234,-0.27452415812591513
S001,P0017,2023-04-03,768,641,333.42857142857144,67.29428571428572,12.857142857142858,1,991.0,1366.0,819.0,1003.0,1040.125,258.58203082709883,-0.22502522704339056
S001,P0017,2023-04-10,1027,675,314.42857142857144,46.27857142857143,10.0,1,768.0,991.0,887.0,1038.0,1015.875,246.85623346393345,0.33723958333333326
S001,P0017,2023-04-17,854,1014,248.14285714285717,46.16428571428571,12.142857142857142,1,1027.0,768.0,1366.0,910.0,999.75,120.48513047951884,-0.16845180136319382
S001,P0017,2023-04-24,855,706,280.57142857142856,52.20857142857143,10.714285714285714,1,854.0,1027.0,991.0,876.0,945.875,108.61246091801199,0.0011709601873535203
S001,P0017,2023-05-01,418,858,202.7142857142857,62.86714285714286,7.857142857142857,1,855.0,854.0,768.0,788.5,895.75,260.04166332852645,-0.5111111111111111
S001,P0017,2023-05-08,1362,839,400.7142857142857,47.58428571428571,13.571428571428571,1,418.0,855.0,1027.0,872.25,955.125,385.93123308002254,2.2583732057416266
S001,P0017,2023-05-15,1159,752,311.42857142857144,51.03285714285715,8.571428571428571,1,1362.0,418.0,854.0,948.5,929.25,410.473304044652,-0.14904552129221738
S001,P0017,2023-05-22,994,733,365.7142857142857,41.21428571428572,10.714285714285714,1,1159.0,1362.0,855.0,983.25,929.625,405.7761082173272,-0.14236410698878343
S001,P0017,2023-05-29,887,848,259.7142857142857,44.75285714285714,12.857142857142858,1,994.0,1159.0,418.0,1100.5,944.5,207.1464860109065,-0.10764587525150904
S001,P0017,2023-06-05,1228,1020,231.28571428571428,50.15857142857143,10.0,1,887.0,994.0,1362.0,1067.0,969.625,155.04192981255107,0.3844419391206313
S001,P0017,2023-06-12,1610,828,376.57142857142856,63.23714285714285,15.0,1,1228.0,887.0,1159.0,1179.75,1064.125,320.23363866610475,0.31107491856677516
S001,P0017,2023-06-19,543,935,226.14285714285717,59.38714285714286,11.428571428571429,1,1610.0,1228.0,994.0,1067.0,1025.125,457.43706306623943,-0.6627329192546584
S001,P0017,2023-06-26,1248,623,222.28571428571428,60.28714285714285,12.142857142857142,1,543.0,1610.0,887.0,1157.25,1128.875,445.5433948188063,1.298342541436464
S001,P0017,2023-07-03,902,774,306.0,53.13,7.142857142857143,1,1248.0,543.0,1228.0,1075.75,1071.375,457.9318544645408,-0.27724358974358976
S001,P0017,2023-07-10,786,775,247.42857142857144,59.53142857142858,11.428571428571429,1,902.0,1248.0,1610.0,869.75,1024.75,293.19660639236605,-0.12860310421286036
S001,P0017,2023-07-17,910,1045,339.42857142857144,62.892857142857146,10.0,1,786.0,902.0,543.0,961.5,1014.25,199.22767545365454,0.15776081424936383
S001,P0017,2023-07-24,1370,729,338.57142857142856,60.77857142857143,7.857142857142857,1,910.0,786.0,1248.0,992.0,1074.625,258.2918246222027,0.5054945054945055
S001,P0017,2023-07-31,1483,729,325.85714285714283,54.23142857142857,7.142857142857143,1,1370.0,910.0,902.0,1137.25,1106.5,340.9470877814719,0.08248175182481754
S001,P0017,2023-08-07,1201,746,291.42857142857144,42.29714285714285,10.0,1,1483.0,1370.0,786.0,1241.0,1055.375,249.24285345822867,-0.19015509103169248
S001,P0017,2023-08-14,1330,727,304.85714285714283,57.72714285714286,9.285714285714286,1,1201.0,1483.0,910.0,1346.0,1153.75,116.37009925234254,0.10741049125728552
S001,P0017,2023-08-21,981,769,286.1428571428572,66.60571428571428,14.285714285714286,1,1330.0,1201.0,1370.0,1248.75,1120.375,212.48117563680802,-0.262406015037594
S001,P0017,2023-08-28,734,747,282.1428571428572,64.41571428571429,7.142857142857143,1,981.0,1330.0,1483.0,1061.5,1099.375,261.59064713148047,-0.25178389398572887
S001,P0017,2023-09-04,724,665,273.57142857142856,39.94285714285714,10.0,1,734.0,981.0,1201.0,942.25,1091.625,284.5187457210276,-0.013623978201634857
S001,P0017,2023-09-11,865,727,250.14285714285717,49.48428571428572,8.571428571428571,1,724.0,734.0,1330.0,826.0,1086.0,121.6744289761277,0.19475138121546953
S001,P0017,2023-09-18,1040,821,296.57142857142856,62.48857142857143,5.0,1,865.0,724.0,981.0,840.75,1044.75,147.55196824621964,0.20231213872832376
S001,P0017,2023-09-25,929,853,230.7142857142857,48.28428571428572,8.571428571428571,1,1040.0,865.0,734.0,889.5,975.5,131.9103230734176,-0.10673076923076918
S001,P0017,2023-10-02,1051,743,284.57142857142856,44.37714285714286,10.0,1,929.0,1040.0,724.0,971.25,956.75,89.7417591388391,0.13132400430570512
S001,P0017,2023-10-09,1248,769,346.85714285714283,64.91571428571429,11.428571428571429,1,1051.0,929.0,865.0,1067.0,946.5,132.6524280466315,0.18744053282588014
S001,P0017,2023-10-16,1248,739,412.1428571428572,70.27857142857142,11.428571428571429,1,1248.0,1051.0,1040.0,1119.0,979.875,157.0626202082047,0.0
S001,P0017,2023-10-23,1184,698,260.2857142857143,60.220000000000006,12.142857142857142,1,1248.0,1248.0,929.0,1182.75,1036.125,92.87042945236526,-0.05128205128205132
S001,P0017,2023-10-30,1173,758,274.7142857142857,60.99571428571429,5.714285714285714,1,1184.0,1248.0,1051.0,1213.25,1092.25,40.376354466445875,-0.00929054054054057
S001,P0017,2023-11-06,1151,955,319.0,64.99571428571429,11.428571428571429,1,1173.0,1184.0,1248.0,1189.0,1128.0,41.657332287766806,-0.018755328218243772
S001,P0017,2023-11-13,729,815,292.42857142857144,47.97571428571428,12.142857142857142,1,1151.0,1173.0,1248.0,1059.25,1089.125,220.59370646809805,-0.3666377063423111
S001,P0017,2023-11-20,1206,745,279.2857142857143,61.40285714285714,12.142857142857142,1,729.0,1151.0,1184.0,1064.75,1123.75,224.97166488249155,0.654320987654321
S001,P0017,2023-11-27,1301,556,265.1428571428572,54.37857142857143,9.285714285714286,1,1206.0,729.0,1173.0,1096.75,1155.0,252.8746395614503,0.07877280265339959
S001,P0017,2023-12-04,687,961,233.0,62.75714285714286,6.428571428571429,1,1301.0,1206.0,1151.0,980.75,1084.875,317.7864849234468,-0.47194465795541896
S001,P0017,2023-12-11,771,661,327.7142857142857,60.14142857142857,8.571428571428571,1,687.0,1301.0,729.0,991.25,1025.25,307.21368784609854,0.12227074235807867
S001,P0017,2023-12-18,755,623,196.57142857142856,57.06285714285714,10.714285714285714,1,771.0,687.0,1206.0,878.5,971.625,284.0111500158637,-0.02075226977950717
S001,P0017,2023-12-25,1061,642,316.7142857142857,48.52571428571429,4.285714285714286,1,755.0,771.0,1301.0,818.5,957.625,165.7176313291178,0.405298013245033
S001,P0017,2024-01-01,186,61,282.0,20.68,0.0,0,1061.0,755.0,687.0,693.25,837.0,366.2425198326014,-0.824693685202639
S001,P0018,2022-02-14,703,533,334.57142857142856,48.25142857142857,9.285714285714286,1,982.0,1156.0,1570.0,1001.25,940.25,215.83848127708836,-0.28411405295315684
S001,P0018,2022-02-21,1700,802,390.0,60.58857142857143,10.714285714285714,1,703.0,982.0,1164.0,1135.25,1128.625,420.1978700564771,1.4182076813655762
S001,P0018,2022-02-28,1154,868,274.1428571428572,44.355714285714285,10.714285714285714,1,1700.0,703.0,1156.0,1134.75,1156.375,420.16613777568193,-0.3211764705882353
S001,P0018,2022-03-07,858,1074,278.0,50.48571428571428,10.0,1,1154.0,1700.0,982.0,1103.75,1160.875,439.3300771250093,-0.25649913344887343
S001,P0018,2022-03-14,806,852,276.7142857142857,31.15142857142857,11.428571428571429,1,858.0,1154.0,703.0,1129.5,1065.375,410.05487437658877,-0.06060606060606055
S001,P0018,2022-03-21,979,607,281.42857142857144,64.76428571428572,9.285714285714286,1,806.0,858.0,1700.0,949.25,1042.25,154.54745765190273,0.21464019851116634
S001,P0018,2022-03-28,511,710,391.57142857142856,58.01142857142857,11.428571428571429,1,979.0,806.0,1154.0,788.5,961.625,198.68987560181992,-0.4780388151174668
S001,P0018,2022-04-04,904,782,294.2857142857143,45.54857142857144,15.714285714285714,1,511.0,979.0,858.0,800.0,951.875,205.27542473467204,0.7690802348336594
S001,P0018,2022-04-11,607,871,142.85714285714286,82.71714285714286,7.142857142857143,1,904.0,511.0,806.0,750.25,939.875,226.36751091974307,-0.32853982300884954
S001,P0018,2022-04-18,1010,656,270.57142857142856,63.57,11.428571428571429,1,607.0,904.0,979.0,758.0,853.625,237.08648211148605,0.6639209225700164
S001,P0018,2022-04-25,1237,914,299.85714285714283,68.63571428571429,12.142857142857142,1,1010.0,607.0,511.0,939.5,864.0,261.59319563016163,0.22475247524752473
S001,P0018,2022-05-02,944,584,323.7142857142857,45.69857142857143,10.0,1,1237.0,1010.0,904.0,949.5,874.75,260.54622110737535,-0.23686337914308808
S001,P0018,2022-05-09,1434,875,298.2857142857143,41.82857142857143,12.142857142857142,1,944.0,1237.0,607.0,1156.25,953.25,223.6848601641753,0.5190677966101696
S001,P0018,2022-05-16,983,680,291.42857142857144,48.62714285714286,11.428571428571429,1,1434.0,944.0,1010.0,1149.5,953.75,229.89055366992932,-0.31450488145048816
S001,P0018,2022-05-23,834,836,282.85714285714283,61.69285714285714,8.571428571428571,1,983.0,1434.0,1237.0,1048.75,994.125,264.4684921372172,-0.1515768056968464
S001,P0018,2022-05-30,1737,713,307.2857142857143,72.02571428571427,5.0,1,834.0,983.0,944.0,1247.0,1098.25,414.46109588235174,1.0827338129496402
